filename,cell_line,quality,degradation,annotated,psnr,original_path
MCF7_Phase_F4_1_00d20h00m_1,MCF7,low,shading_0.7,True,11.43,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_00d20h00m_1.tif
MCF7_Phase_F4_1_00d20h00m_1,MCF7,low,jpeg_70,True,41.1,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_00d20h00m_1.tif
MCF7_Phase_F4_1_00d20h00m_1,MCF7,low,jpeg_30,True,37.97,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_00d20h00m_1.tif
MCF7_Phase_F4_1_00d20h00m_1,MCF7,low,combined_mild,True,21.8,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_00d20h00m_1.tif
MCF7_Phase_F4_1_00d20h00m_1,MCF7,low,combined_severe,True,13.99,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_00d20h00m_1.tif
MCF7_Phase_F4_1_01d00h00m_1,MCF7,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d00h00m_1.tif
MCF7_Phase_F4_1_01d00h00m_1,MCF7,low,noise_25,True,20.17,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d00h00m_1.tif
MCF7_Phase_F4_1_01d00h00m_1,MCF7,low,noise_50,True,14.24,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d00h00m_1.tif
MCF7_Phase_F4_1_01d00h00m_1,MCF7,low,noise_100,True,9.85,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d00h00m_1.tif
MCF7_Phase_F4_1_01d00h00m_1,MCF7,low,motion_blur_5,True,34.72,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d00h00m_1.tif
MCF7_Phase_F4_1_01d00h00m_1,MCF7,low,motion_blur_11,True,33.64,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d00h00m_1.tif
MCF7_Phase_F4_1_01d00h00m_1,MCF7,low,defocus_2,True,34.68,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d00h00m_1.tif
MCF7_Phase_F4_1_01d00h00m_1,MCF7,low,defocus_8,True,33.35,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d00h00m_1.tif
MCF7_Phase_F4_1_01d00h00m_1,MCF7,low,shading_0.3,True,18.59,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d00h00m_1.tif
MCF7_Phase_F4_1_01d00h00m_1,MCF7,low,shading_0.7,True,11.42,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d00h00m_1.tif
MCF7_Phase_F4_1_01d00h00m_1,MCF7,low,jpeg_70,True,41.31,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d00h00m_1.tif
MCF7_Phase_F4_1_01d00h00m_1,MCF7,low,jpeg_30,True,38.37,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d00h00m_1.tif
MCF7_Phase_F4_1_01d00h00m_1,MCF7,low,combined_mild,True,21.82,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d00h00m_1.tif
MCF7_Phase_F4_1_01d00h00m_1,MCF7,low,combined_severe,True,14.03,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d00h00m_1.tif
MCF7_Phase_F4_1_01d04h00m_2,MCF7,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d04h00m_2.tif
MCF7_Phase_F4_1_01d04h00m_2,MCF7,low,noise_25,True,20.18,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d04h00m_2.tif
MCF7_Phase_F4_1_01d04h00m_2,MCF7,low,noise_50,True,14.25,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d04h00m_2.tif
MCF7_Phase_F4_1_01d04h00m_2,MCF7,low,noise_100,True,9.85,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d04h00m_2.tif
MCF7_Phase_F4_1_01d04h00m_2,MCF7,low,motion_blur_5,True,30.89,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d04h00m_2.tif
MCF7_Phase_F4_1_01d04h00m_2,MCF7,low,motion_blur_11,True,30.18,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d04h00m_2.tif
MCF7_Phase_F4_1_01d04h00m_2,MCF7,low,defocus_2,True,31.04,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d04h00m_2.tif
MCF7_Phase_F4_1_01d04h00m_2,MCF7,low,defocus_8,True,30.06,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d04h00m_2.tif
MCF7_Phase_F4_1_01d04h00m_2,MCF7,low,shading_0.3,True,18.59,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d04h00m_2.tif
MCF7_Phase_F4_1_01d04h00m_2,MCF7,low,shading_0.7,True,11.43,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d04h00m_2.tif
MCF7_Phase_F4_1_01d04h00m_2,MCF7,low,jpeg_70,True,38.71,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d04h00m_2.tif
MCF7_Phase_F4_1_01d04h00m_2,MCF7,low,jpeg_30,True,35.3,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d04h00m_2.tif
MCF7_Phase_F4_1_01d04h00m_2,MCF7,low,combined_mild,True,21.67,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d04h00m_2.tif
MCF7_Phase_F4_1_01d04h00m_2,MCF7,low,combined_severe,True,14.0,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d04h00m_2.tif
MCF7_Phase_F4_1_01d08h00m_3,MCF7,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d08h00m_3.tif
MCF7_Phase_F4_1_01d08h00m_3,MCF7,low,noise_25,True,20.17,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d08h00m_3.tif
MCF7_Phase_F4_1_01d08h00m_3,MCF7,low,noise_50,True,14.25,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d08h00m_3.tif
MCF7_Phase_F4_1_01d08h00m_3,MCF7,low,noise_100,True,9.85,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d08h00m_3.tif
MCF7_Phase_F4_1_01d08h00m_3,MCF7,low,motion_blur_5,True,28.8,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d08h00m_3.tif
MCF7_Phase_F4_1_01d08h00m_3,MCF7,low,motion_blur_11,True,28.37,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d08h00m_3.tif
MCF7_Phase_F4_1_01d08h00m_3,MCF7,low,defocus_2,True,29.02,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d08h00m_3.tif
MCF7_Phase_F4_1_01d08h00m_3,MCF7,low,defocus_8,True,28.25,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d08h00m_3.tif
MCF7_Phase_F4_1_01d08h00m_3,MCF7,low,shading_0.3,True,18.58,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d08h00m_3.tif
MCF7_Phase_F4_1_01d08h00m_3,MCF7,low,shading_0.7,True,11.49,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d08h00m_3.tif
MCF7_Phase_F4_1_01d08h00m_3,MCF7,low,jpeg_70,True,36.94,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d08h00m_3.tif
MCF7_Phase_F4_1_01d08h00m_3,MCF7,low,jpeg_30,True,33.2,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d08h00m_3.tif
MCF7_Phase_F4_1_01d08h00m_3,MCF7,low,combined_mild,True,21.51,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d08h00m_3.tif
MCF7_Phase_F4_1_01d08h00m_3,MCF7,low,combined_severe,True,13.93,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d08h00m_3.tif
MCF7_Phase_F4_1_01d16h00m_1,MCF7,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d16h00m_1.tif
MCF7_Phase_F4_1_01d16h00m_1,MCF7,low,noise_25,True,20.16,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d16h00m_1.tif
MCF7_Phase_F4_1_01d16h00m_1,MCF7,low,noise_50,True,14.24,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d16h00m_1.tif
MCF7_Phase_F4_1_01d16h00m_1,MCF7,low,noise_100,True,9.84,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d16h00m_1.tif
MCF7_Phase_F4_1_01d16h00m_1,MCF7,low,motion_blur_5,True,32.13,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d16h00m_1.tif
MCF7_Phase_F4_1_01d16h00m_1,MCF7,low,motion_blur_11,True,31.26,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d16h00m_1.tif
MCF7_Phase_F4_1_01d16h00m_1,MCF7,low,defocus_2,True,32.17,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d16h00m_1.tif
MCF7_Phase_F4_1_01d16h00m_1,MCF7,low,defocus_8,True,31.05,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d16h00m_1.tif
MCF7_Phase_F4_1_01d16h00m_1,MCF7,low,shading_0.3,True,18.58,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d16h00m_1.tif
MCF7_Phase_F4_1_01d16h00m_1,MCF7,low,shading_0.7,True,11.44,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d16h00m_1.tif
MCF7_Phase_F4_1_01d16h00m_1,MCF7,low,jpeg_70,True,39.2,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d16h00m_1.tif
MCF7_Phase_F4_1_01d16h00m_1,MCF7,low,jpeg_30,True,35.99,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d16h00m_1.tif
MCF7_Phase_F4_1_01d16h00m_1,MCF7,low,combined_mild,True,21.74,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d16h00m_1.tif
MCF7_Phase_F4_1_01d16h00m_1,MCF7,low,combined_severe,True,13.99,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d16h00m_1.tif
MCF7_Phase_F4_1_01d20h00m_2,MCF7,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d20h00m_2.tif
MCF7_Phase_F4_1_01d20h00m_2,MCF7,low,noise_25,True,20.18,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d20h00m_2.tif
MCF7_Phase_F4_1_01d20h00m_2,MCF7,low,noise_50,True,14.25,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d20h00m_2.tif
MCF7_Phase_F4_1_01d20h00m_2,MCF7,low,noise_100,True,9.85,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d20h00m_2.tif
MCF7_Phase_F4_1_01d20h00m_2,MCF7,low,motion_blur_5,True,29.42,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d20h00m_2.tif
MCF7_Phase_F4_1_01d20h00m_2,MCF7,low,motion_blur_11,True,28.84,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d20h00m_2.tif
MCF7_Phase_F4_1_01d20h00m_2,MCF7,low,defocus_2,True,29.56,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d20h00m_2.tif
MCF7_Phase_F4_1_01d20h00m_2,MCF7,low,defocus_8,True,28.72,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d20h00m_2.tif
MCF7_Phase_F4_1_01d20h00m_2,MCF7,low,shading_0.3,True,18.58,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d20h00m_2.tif
MCF7_Phase_F4_1_01d20h00m_2,MCF7,low,shading_0.7,True,11.45,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d20h00m_2.tif
MCF7_Phase_F4_1_01d20h00m_2,MCF7,low,jpeg_70,True,36.79,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d20h00m_2.tif
MCF7_Phase_F4_1_01d20h00m_2,MCF7,low,jpeg_30,True,33.35,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d20h00m_2.tif
MCF7_Phase_F4_1_01d20h00m_2,MCF7,low,combined_mild,True,21.56,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d20h00m_2.tif
MCF7_Phase_F4_1_01d20h00m_2,MCF7,low,combined_severe,True,13.93,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_01d20h00m_2.tif
MCF7_Phase_F4_1_02d00h00m_4,MCF7,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d00h00m_4.tif
MCF7_Phase_F4_1_02d00h00m_4,MCF7,low,noise_25,True,20.17,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d00h00m_4.tif
MCF7_Phase_F4_1_02d00h00m_4,MCF7,low,noise_50,True,14.25,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d00h00m_4.tif
MCF7_Phase_F4_1_02d00h00m_4,MCF7,low,noise_100,True,9.85,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d00h00m_4.tif
MCF7_Phase_F4_1_02d00h00m_4,MCF7,low,motion_blur_5,True,27.36,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d00h00m_4.tif
MCF7_Phase_F4_1_02d00h00m_4,MCF7,low,motion_blur_11,True,27.15,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d00h00m_4.tif
MCF7_Phase_F4_1_02d00h00m_4,MCF7,low,defocus_2,True,27.66,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d00h00m_4.tif
MCF7_Phase_F4_1_02d00h00m_4,MCF7,low,defocus_8,True,27.07,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d00h00m_4.tif
MCF7_Phase_F4_1_02d00h00m_4,MCF7,low,shading_0.3,True,18.57,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d00h00m_4.tif
MCF7_Phase_F4_1_02d00h00m_4,MCF7,low,shading_0.7,True,11.5,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d00h00m_4.tif
MCF7_Phase_F4_1_02d00h00m_4,MCF7,low,jpeg_70,True,35.67,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d00h00m_4.tif
MCF7_Phase_F4_1_02d00h00m_4,MCF7,low,jpeg_30,True,31.84,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d00h00m_4.tif
MCF7_Phase_F4_1_02d00h00m_4,MCF7,low,combined_mild,True,21.34,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d00h00m_4.tif
MCF7_Phase_F4_1_02d00h00m_4,MCF7,low,combined_severe,True,13.85,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d00h00m_4.tif
MCF7_Phase_F4_1_02d08h00m_1,MCF7,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d08h00m_1.tif
MCF7_Phase_F4_1_02d08h00m_1,MCF7,low,noise_25,True,20.17,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d08h00m_1.tif
MCF7_Phase_F4_1_02d08h00m_1,MCF7,low,noise_50,True,14.24,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d08h00m_1.tif
MCF7_Phase_F4_1_02d08h00m_1,MCF7,low,noise_100,True,9.84,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d08h00m_1.tif
MCF7_Phase_F4_1_02d08h00m_1,MCF7,low,motion_blur_5,True,30.38,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d08h00m_1.tif
MCF7_Phase_F4_1_02d08h00m_1,MCF7,low,motion_blur_11,True,29.66,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d08h00m_1.tif
MCF7_Phase_F4_1_02d08h00m_1,MCF7,low,defocus_2,True,30.46,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d08h00m_1.tif
MCF7_Phase_F4_1_02d08h00m_1,MCF7,low,defocus_8,True,29.53,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d08h00m_1.tif
MCF7_Phase_F4_1_02d08h00m_1,MCF7,low,shading_0.3,True,18.58,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d08h00m_1.tif
MCF7_Phase_F4_1_02d08h00m_1,MCF7,low,shading_0.7,True,11.45,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d08h00m_1.tif
MCF7_Phase_F4_1_02d08h00m_1,MCF7,low,jpeg_70,True,37.86,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d08h00m_1.tif
MCF7_Phase_F4_1_02d08h00m_1,MCF7,low,jpeg_30,True,34.46,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d08h00m_1.tif
MCF7_Phase_F4_1_02d08h00m_1,MCF7,low,combined_mild,True,21.65,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d08h00m_1.tif
MCF7_Phase_F4_1_02d08h00m_1,MCF7,low,combined_severe,True,13.94,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d08h00m_1.tif
MCF7_Phase_F4_1_02d12h00m_1,MCF7,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d12h00m_1.tif
MCF7_Phase_F4_1_02d12h00m_1,MCF7,low,noise_25,True,20.16,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d12h00m_1.tif
MCF7_Phase_F4_1_02d12h00m_1,MCF7,low,noise_50,True,14.25,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d12h00m_1.tif
MCF7_Phase_F4_1_02d12h00m_1,MCF7,low,noise_100,True,9.85,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d12h00m_1.tif
MCF7_Phase_F4_1_02d12h00m_1,MCF7,low,motion_blur_5,True,29.97,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d12h00m_1.tif
MCF7_Phase_F4_1_02d12h00m_1,MCF7,low,motion_blur_11,True,29.28,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d12h00m_1.tif
MCF7_Phase_F4_1_02d12h00m_1,MCF7,low,defocus_2,True,30.07,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d12h00m_1.tif
MCF7_Phase_F4_1_02d12h00m_1,MCF7,low,defocus_8,True,29.16,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d12h00m_1.tif
MCF7_Phase_F4_1_02d12h00m_1,MCF7,low,shading_0.3,True,18.57,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d12h00m_1.tif
MCF7_Phase_F4_1_02d12h00m_1,MCF7,low,shading_0.7,True,11.45,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d12h00m_1.tif
MCF7_Phase_F4_1_02d12h00m_1,MCF7,low,jpeg_70,True,37.2,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d12h00m_1.tif
MCF7_Phase_F4_1_02d12h00m_1,MCF7,low,jpeg_30,True,33.76,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d12h00m_1.tif
MCF7_Phase_F4_1_02d12h00m_1,MCF7,low,combined_mild,True,21.59,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d12h00m_1.tif
MCF7_Phase_F4_1_02d12h00m_1,MCF7,low,combined_severe,True,13.94,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d12h00m_1.tif
MCF7_Phase_F4_1_02d16h00m_1,MCF7,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d16h00m_1.tif
MCF7_Phase_F4_1_02d16h00m_1,MCF7,low,noise_25,True,20.17,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d16h00m_1.tif
MCF7_Phase_F4_1_02d16h00m_1,MCF7,low,noise_50,True,14.25,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d16h00m_1.tif
MCF7_Phase_F4_1_02d16h00m_1,MCF7,low,noise_100,True,9.86,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d16h00m_1.tif
MCF7_Phase_F4_1_02d16h00m_1,MCF7,low,motion_blur_5,True,30.12,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d16h00m_1.tif
MCF7_Phase_F4_1_02d16h00m_1,MCF7,low,motion_blur_11,True,29.47,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d16h00m_1.tif
MCF7_Phase_F4_1_02d16h00m_1,MCF7,low,defocus_2,True,30.2,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d16h00m_1.tif
MCF7_Phase_F4_1_02d16h00m_1,MCF7,low,defocus_8,True,29.34,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/MCF7_Phase_F4_1_02d16h00m_1.tif
